pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount,trip_distance_km,trip_duration_min,surge_multiplier,pickup_zone,dropoff_zone
2025-10-07 10:33:33,2025-10-07 11:28:53,13.082117,77.599033,12.937278,77.618722,2,376.71,16.246,55.35,1.0,Yelahanka,Koramangala
2025-10-10 02:03:01,2025-10-10 02:13:09,13.035041,77.584344,13.099663,77.590497,1,173.46,7.217,10.14,1.0,Hebbal,Yelahanka
2025-10-08 10:37:46,2025-10-08 10:47:56,13.010637,77.56555,13.027284,77.595974,1,121.97,3.78,10.17,1.0,Rajajinagar,Hebbal
2025-10-04 20:08:42,2025-10-04 21:04:34,12.953727,77.620171,12.83458,77.67109,1,349.11,14.352,55.88,1.0,Koramangala,Electronic_City
2025-10-01 18:25:57,2025-10-01 19:12:23,12.888852,77.563661,13.017304,77.557598,1,334.13,14.298,46.44,1.0,Bannerghatta,Rajajinagar
2025-10-03 20:10:10,2025-10-03 20:34:41,12.927936,77.579618,12.883945,77.576952,1,208.37,4.9,24.52,1.3,Jayanagar,Bannerghatta
2025-10-03 01:26:05,2025-10-03 02:00:01,12.968364,77.7565,13.008696,77.56213,1,635.85,21.532,33.95,1.5,Whitefield,Rajajinagar
2025-10-01 08:23:12,2025-10-01 08:52:41,12.838725,77.674915,12.87835,77.573965,2,271.2,11.797,29.49,1.0,Electronic_City,Bannerghatta
2025-10-03 05:51:06,2025-10-03 05:56:13,12.961807,77.635634,12.965197,77.596364,1,121.77,4.272,5.12,1.0,Indiranagar,MG_Road
2025-10-02 08:50:20,2025-10-02 09:10:57,12.999873,77.571067,12.936194,77.583645,1,189.09,7.211,20.62,1.0,Rajajinagar,Jayanagar
2025-10-04 19:31:29,2025-10-04 20:27:02,12.838184,77.676538,12.970883,77.589675,2,593.82,17.503,55.56,1.5,Electronic_City,MG_Road
2025-10-10 12:34:52,2025-10-10 13:14:19,12.881063,77.577385,12.827947,77.674448,1,290.2,12.067,39.46,1.0,Bannerghatta,Electronic_City
2025-10-08 10:44:13,2025-10-08 11:43:52,13.043317,77.5898,12.877312,77.563331,2,419.68,18.68,59.65,1.0,Hebbal,Bannerghatta
2025-10-05 23:40:46,2025-10-06 00:07:32,12.96749,77.607773,13.081691,77.60524,2,280.69,12.702,26.77,1.0,MG_Road,Yelahanka
2025-10-01 04:38:21,2025-10-01 05:17:39,12.968385,77.745326,13.034849,77.601009,1,552.57,17.295,39.31,1.5,Whitefield,Hebbal
2025-10-05 10:22:20,2025-10-05 11:11:42,12.910347,77.575881,13.014573,77.554006,1,301.51,11.829,49.38,1.0,Jayanagar,Rajajinagar
2025-10-08 19:20:42,2025-10-08 20:19:16,12.921236,77.575398,13.085498,77.584078,1,412.2,18.289,58.57,1.0,Jayanagar,Yelahanka
2025-10-01 12:50:42,2025-10-01 12:59:11,12.927984,77.62081,12.929735,77.58449,2,158.42,3.941,8.5,1.3,Koramangala,Jayanagar
2025-10-10 09:55:38,2025-10-10 10:28:50,12.913797,77.592352,12.828486,77.678987,2,300.04,13.349,33.21,1.0,Jayanagar,Electronic_City
2025-10-06 20:15:23,2025-10-06 21:07:37,12.9252,77.627474,12.879616,77.562679,1,258.28,8.661,52.24,1.0,Koramangala,Bannerghatta
2025-10-02 09:44:37,2025-10-02 09:54:36,12.894052,77.573126,12.924615,77.579657,1,117.06,3.471,9.99,1.0,Bannerghatta,Jayanagar
2025-10-05 22:05:46,2025-10-05 22:32:08,13.035762,77.59225,12.914947,77.588048,1,291.2,13.442,26.38,1.0,Hebbal,Jayanagar
2025-10-08 18:56:02,2025-10-08 19:13:20,12.951501,77.62132,12.992705,77.59869,2,153.92,5.197,17.31,1.0,Koramangala,MG_Road
2025-10-10 10:59:52,2025-10-10 11:40:39,12.979211,77.642724,13.000704,77.545325,1,273.49,10.82,40.79,1.0,Indiranagar,Rajajinagar
2025-10-03 07:10:12,2025-10-03 07:54:48,13.087169,77.596038,12.968116,77.643068,1,329.69,14.185,44.61,1.0,Yelahanka,Indiranagar
2025-10-05 00:00:58,2025-10-05 00:02:13,13.091701,77.599925,13.087338,77.584917,1,77.33,1.696,1.26,1.0,Yelahanka,Yelahanka
2025-10-01 14:18:09,2025-10-01 14:56:15,13.002984,77.561412,12.841631,77.684659,1,442.67,22.368,38.1,1.0,Rajajinagar,Electronic_City
2025-10-05 23:37:37,2025-10-06 00:07:02,12.92041,77.591967,12.974517,77.738143,2,348.31,16.945,29.42,1.0,Jayanagar,Whitefield
2025-10-08 20:57:13,2025-10-08 21:17:33,13.024571,77.558203,13.078878,77.584062,1,180.36,6.657,20.34,1.0,Rajajinagar,Yelahanka
2025-10-04 21:05:32,2025-10-04 21:31:06,13.020622,77.549912,13.09312,77.595526,1,230.2,9.455,25.58,1.0,Rajajinagar,Yelahanka
2025-10-10 09:18:51,2025-10-10 09:29:26,12.900159,77.581802,12.928548,77.577485,1,113.75,3.191,10.59,1.0,Bannerghatta,Jayanagar
2025-10-07 02:09:35,2025-10-07 02:31:56,12.832269,77.695484,12.940002,77.629973,1,292.43,13.926,22.36,1.0,Electronic_City,Koramangala
2025-10-09 00:48:03,2025-10-09 01:03:02,13.07933,77.607902,12.966751,77.606653,2,260.26,12.519,14.99,1.0,Yelahanka,MG_Road
2025-10-10 09:06:17,2025-10-10 09:11:22,12.957117,77.641492,12.936352,77.627973,1,118.39,2.735,5.09,1.2,Koramangala,Koramangala
2025-10-02 17:34:37,2025-10-02 18:36:30,12.884819,77.567616,13.072546,77.592601,1,458.56,21.049,61.89,1.0,Bannerghatta,Yelahanka
2025-10-04 08:50:11,2025-10-04 08:57:58,12.961883,77.595787,12.933312,77.625801,1,129.9,4.547,7.8,1.0,MG_Road,Koramangala
2025-10-01 14:47:40,2025-10-01 15:17:47,12.837409,77.690298,12.937403,77.637332,1,282.88,12.514,30.12,1.0,Electronic_City,Koramangala
2025-10-10 22:25:04,2025-10-10 22:53:39,13.086641,77.593347,12.94027,77.6291,1,343.83,16.73,28.59,1.0,Yelahanka,Koramangala
2025-10-06 23:02:19,2025-10-06 23:25:55,12.956682,77.634882,13.076207,77.600687,2,292.37,13.797,23.61,1.0,Koramangala,Yelahanka
2025-10-01 21:06:20,2025-10-01 21:55:05,13.092826,77.592854,12.836542,77.68762,1,577.5,30.291,48.75,1.0,Yelahanka,Electronic_City
2025-10-09 10:58:07,2025-10-09 11:08:07,13.040922,77.589417,13.025232,77.547666,1,137.72,4.848,10.0,1.0,Hebbal,Rajajinagar
2025-10-10 06:56:54,2025-10-10 07:42:40,13.083628,77.571877,12.832583,77.680343,3,572.99,30.288,45.78,1.0,Yelahanka,Electronic_City
2025-10-10 09:48:21,2025-10-10 10:45:22,12.952008,77.610426,13.039155,77.590612,2,284.4,9.925,57.02,1.0,Koramangala,Hebbal
2025-10-09 02:44:21,2025-10-09 03:27:29,13.089584,77.599466,12.833332,77.671504,1,725.24,29.544,43.15,1.3,Yelahanka,Electronic_City
2025-10-10 20:05:27,2025-10-10 20:12:36,13.023405,77.590338,13.036951,77.599259,1,87.57,1.79,7.15,1.0,Hebbal,Hebbal
2025-10-05 17:43:39,2025-10-05 18:10:05,12.930678,77.612455,13.019036,77.556269,1,263.03,11.558,26.44,1.0,Koramangala,Rajajinagar
2025-10-11 06:53:31,2025-10-11 07:35:48,13.087707,77.596964,12.929756,77.579343,1,378.45,17.667,42.3,1.0,Yelahanka,Jayanagar
2025-10-05 22:20:17,2025-10-05 23:08:39,12.998257,77.556132,12.830884,77.667658,1,455.43,22.192,48.37,1.0,Rajajinagar,Electronic_City
2025-10-03 10:46:27,2025-10-03 11:32:08,12.833371,77.678851,12.947316,77.626577,2,326.73,13.879,45.7,1.0,Electronic_City,Koramangala
2025-10-10 14:40:10,2025-10-10 15:11:32,12.98469,77.582499,13.030006,77.579124,1,172.84,5.052,31.37,1.0,MG_Road,Hebbal
2025-10-01 10:36:30,2025-10-01 11:57:28,12.966143,77.73389,13.01594,77.553523,1,476.15,20.312,80.98,1.0,Whitefield,Rajajinagar
2025-10-02 07:35:07,2025-10-02 08:43:08,12.968961,77.744721,12.931234,77.580411,1,426.44,18.293,68.02,1.0,Whitefield,Jayanagar
2025-10-09 17:54:30,2025-10-09 19:00:34,12.843773,77.670774,13.010219,77.566983,3,473.99,21.658,66.08,1.0,Electronic_City,Rajajinagar
2025-10-10 09:30:01,2025-10-10 10:53:00,12.88762,77.578236,13.03078,77.597584,2,415.34,16.056,83.0,1.0,Bannerghatta,Hebbal
2025-10-06 21:01:39,2025-10-06 21:20:09,12.851494,77.668854,12.884306,77.569161,1,248.85,11.406,18.5,1.0,Electronic_City,Bannerghatta
2025-10-07 14:53:09,2025-10-07 15:05:34,12.981527,77.611793,12.918556,77.634148,1,179.77,7.409,12.42,1.0,MG_Road,Koramangala
2025-10-05 22:34:59,2025-10-05 23:02:10,12.931432,77.592801,13.028416,77.597531,4,303.29,10.796,27.2,1.2,Jayanagar,Hebbal
2025-10-05 22:08:51,2025-10-05 22:33:48,12.902072,77.58646,12.837949,77.680801,3,274.44,12.467,24.96,1.0,Bannerghatta,Electronic_City
2025-10-05 21:01:47,2025-10-05 21:11:54,13.017787,77.557045,12.970397,77.594649,2,165.09,6.661,10.12,1.0,Rajajinagar,MG_Road
2025-10-05 05:51:44,2025-10-05 06:14:07,12.842714,77.676315,12.972816,77.742332,4,325.67,16.14,22.39,1.0,Electronic_City,Whitefield
2025-10-04 03:33:42,2025-10-04 03:46:53,12.885005,77.566601,12.983893,77.589606,1,238.91,11.275,13.19,1.0,Bannerghatta,MG_Road
2025-10-06 19:14:54,2025-10-06 20:04:23,13.099107,77.608603,12.926306,77.582823,1,415.48,19.417,49.49,1.0,Yelahanka,Jayanagar
2025-10-09 13:21:21,2025-10-09 13:23:00,12.933587,77.591025,12.960266,77.596401,1,97.84,3.023,1.66,1.0,Jayanagar,MG_Road
2025-10-03 09:22:23,2025-10-03 09:30:58,12.828291,77.66881,12.845042,77.691278,1,108.89,3.066,8.6,1.0,Electronic_City,Electronic_City
2025-10-07 20:16:59,2025-10-07 20:18:12,12.879649,77.564127,12.883323,77.563094,1,58.18,0.424,1.22,1.0,Bannerghatta,Bannerghatta
2025-10-04 16:53:35,2025-10-04 17:03:39,13.011277,77.549456,13.022948,77.598628,2,147.36,5.483,10.08,1.0,Rajajinagar,Hebbal
2025-10-07 20:24:40,2025-10-07 20:31:36,13.034359,77.593787,13.022535,77.592884,2,120.27,1.318,6.94,1.5,Hebbal,Hebbal
2025-10-10 03:22:39,2025-10-10 03:38:56,12.879331,77.575105,12.989238,77.632315,1,280.0,13.704,16.29,1.0,Bannerghatta,Indiranagar
2025-10-08 07:13:43,2025-10-08 07:54:48,12.936934,77.626865,13.039026,77.582395,1,296.62,12.332,41.09,1.0,Koramangala,Hebbal
2025-10-10 22:25:05,2025-10-10 22:34:29,13.021611,77.5626,12.983582,77.599,1,150.86,5.782,9.42,1.0,Rajajinagar,MG_Road
2025-10-02 09:34:07,2025-10-02 10:50:26,13.012878,77.567759,12.97544,77.740592,2,452.23,19.183,76.32,1.0,Rajajinagar,Whitefield
2025-10-04 09:58:40,2025-10-04 10:47:45,12.981715,77.598425,12.837609,77.679013,1,397.38,18.25,49.09,1.0,MG_Road,Electronic_City
2025-10-01 00:04:18,2025-10-01 00:05:18,12.919609,77.592886,12.917997,77.587444,2,60.75,0.616,1.0,1.0,Jayanagar,Jayanagar
2025-10-02 08:10:28,2025-10-02 10:02:59,13.044725,77.605191,12.852961,77.68106,1,561.59,22.853,112.53,1.0,Hebbal,Electronic_City
2025-10-04 11:34:10,2025-10-04 12:13:08,12.985642,77.601335,12.840201,77.673705,2,378.06,17.974,38.97,1.0,MG_Road,Electronic_City
2025-10-05 09:32:02,2025-10-05 10:17:47,12.964103,77.637486,13.066231,77.597097,2,301.2,12.17,45.76,1.0,Indiranagar,Yelahanka
2025-10-02 13:50:05,2025-10-02 14:43:04,12.910688,77.5726,13.043754,77.598403,1,355.37,15.058,53.0,1.0,Bannerghatta,Hebbal
2025-10-04 23:09:45,2025-10-04 23:39:53,12.8378,77.700437,12.920148,77.574333,1,342.0,16.453,30.14,1.0,Electronic_City,Jayanagar
2025-10-01 20:29:06,2025-10-01 20:47:56,13.010953,77.577649,12.978956,77.639097,2,287.22,7.549,18.83,1.5,Rajajinagar,Indiranagar
2025-10-08 18:26:30,2025-10-08 19:00:02,13.030511,77.605591,12.880521,77.584151,4,352.91,16.839,33.55,1.0,Hebbal,Bannerghatta
2025-10-06 09:41:01,2025-10-06 10:35:45,12.98115,77.740534,12.973387,77.583546,1,387.6,17.032,54.75,1.0,Whitefield,MG_Road
2025-10-01 18:42:32,2025-10-01 19:09:45,12.976957,77.632155,12.979487,77.739447,1,265.27,11.629,27.23,1.0,Indiranagar,Whitefield
2025-10-06 06:12:21,2025-10-06 06:37:14,12.841568,77.678671,12.973901,77.59099,1,350.1,17.517,24.9,1.0,Electronic_City,MG_Road
2025-10-06 06:11:15,2025-10-06 06:57:54,12.834797,77.655315,13.041833,77.558239,3,499.65,25.311,46.65,1.0,Electronic_City,Rajajinagar
2025-10-07 17:21:15,2025-10-07 19:22:24,13.053841,77.598973,12.834923,77.678509,1,619.09,25.823,121.16,1.0,Hebbal,Electronic_City
2025-10-10 04:27:17,2025-10-10 05:03:05,13.091875,77.587561,12.921802,77.575717,2,582.07,18.955,35.82,1.5,Yelahanka,Jayanagar
2025-10-08 01:44:41,2025-10-08 02:14:54,13.084897,77.591959,12.930774,77.614641,3,355.03,17.313,30.22,1.0,Yelahanka,Koramangala
2025-10-11 08:12:02,2025-10-11 09:28:01,13.041726,77.598017,12.965691,77.757522,1,452.57,19.239,75.99,1.0,Hebbal,Whitefield
2025-10-03 09:45:31,2025-10-03 11:55:05,12.855851,77.674695,13.087482,77.594606,1,652.05,27.179,129.58,1.0,Electronic_City,Yelahanka
2025-10-03 22:35:17,2025-10-03 22:55:12,12.889114,77.566082,12.926766,77.595661,3,158.99,5.273,19.93,1.0,Bannerghatta,Jayanagar
2025-10-10 02:00:53,2025-10-10 02:02:54,12.983598,77.756249,12.975455,77.745756,1,97.3,1.453,2.03,1.3,Whitefield,Whitefield
2025-10-04 14:59:17,2025-10-04 15:47:28,13.021927,77.541924,12.846587,77.680472,1,491.41,24.608,48.19,1.0,Rajajinagar,Electronic_City
2025-10-03 07:01:36,2025-10-03 07:22:04,13.00914,77.559572,12.987692,77.61061,1,171.06,6.022,20.48,1.0,Rajajinagar,MG_Road
2025-10-03 17:30:38,2025-10-03 18:19:49,13.078201,77.599647,12.983611,77.648334,3,300.27,11.766,49.19,1.0,Yelahanka,Indiranagar
2025-10-01 14:07:39,2025-10-01 14:41:58,12.886213,77.581391,12.962866,77.747252,1,519.86,19.894,34.32,1.3,Bannerghatta,Whitefield
2025-10-06 00:13:47,2025-10-06 00:20:11,12.971873,77.584217,13.021187,77.596324,2,144.19,5.638,6.41,1.0,MG_Road,Hebbal
2025-10-05 03:00:28,2025-10-05 03:27:07,12.836024,77.684611,12.966848,77.605058,1,343.63,16.91,26.65,1.0,Electronic_City,MG_Road
2025-10-05 13:16:57,2025-10-05 13:26:40,13.038934,77.591713,12.978306,77.592804,1,165.72,6.743,9.72,1.0,Hebbal,MG_Road
2025-10-05 14:15:34,2025-10-05 14:42:37,12.853621,77.674807,12.974323,77.605953,1,320.93,15.357,27.05,1.0,Electronic_City,MG_Road
2025-10-10 01:03:17,2025-10-10 01:04:17,13.033502,77.601253,13.038055,77.602614,1,59.41,0.527,1.0,1.0,Hebbal,Hebbal
2025-10-09 23:41:27,2025-10-09 23:51:42,12.987569,77.598294,12.94057,77.630468,1,159.62,6.282,10.26,1.0,MG_Road,Koramangala
2025-10-09 12:08:28,2025-10-09 12:41:03,12.839836,77.67225,12.907243,77.581674,1,284.16,12.352,32.58,1.0,Electronic_City,Bannerghatta
2025-10-04 15:34:56,2025-10-04 15:52:27,12.90335,77.567401,12.975659,77.590674,1,202.69,8.427,17.52,1.0,Bannerghatta,MG_Road
2025-10-10 22:27:36,2025-10-10 22:32:43,12.965349,77.644016,12.980773,77.634596,1,87.62,1.996,5.12,1.0,Indiranagar,Indiranagar
2025-10-04 19:26:04,2025-10-04 20:18:29,13.037878,77.589765,12.895009,77.559808,1,371.87,16.215,52.43,1.0,Hebbal,Bannerghatta
2025-10-03 18:39:48,2025-10-03 18:54:19,12.896145,77.575467,12.927529,77.599247,1,136.87,4.338,14.53,1.0,Bannerghatta,Jayanagar
2025-10-06 00:28:50,2025-10-06 01:19:10,13.017832,77.548028,12.966649,77.756888,1,475.52,23.334,50.34,1.0,Rajajinagar,Whitefield
2025-10-09 00:10:08,2025-10-09 00:22:00,12.875286,77.570391,12.931996,77.598924,3,173.17,7.023,11.88,1.0,Bannerghatta,Jayanagar
2025-10-03 06:13:15,2025-10-03 06:22:51,13.072865,77.602026,13.035024,77.597437,1,127.97,4.237,9.61,1.0,Yelahanka,Hebbal
2025-10-09 17:47:54,2025-10-09 19:20:35,12.920565,77.593103,13.091613,77.603234,2,474.8,19.051,92.69,1.0,Jayanagar,Yelahanka
2025-10-01 20:13:47,2025-10-01 20:33:33,13.039435,77.588849,12.97918,77.597475,2,181.13,6.765,19.77,1.0,Hebbal,MG_Road
2025-10-07 14:59:56,2025-10-07 15:19:29,12.890291,77.567767,12.841474,77.667736,2,261.13,12.12,19.55,1.0,Bannerghatta,Electronic_City
2025-10-07 17:51:18,2025-10-07 18:25:39,12.896776,77.578068,13.020167,77.598691,1,310.05,13.901,34.36,1.0,Bannerghatta,Hebbal
2025-10-04 02:05:42,2025-10-04 02:20:38,13.029502,77.59019,12.968636,77.650494,1,213.51,9.407,14.94,1.0,Hebbal,Indiranagar
2025-10-08 19:32:02,2025-10-08 20:54:44,12.843791,77.676434,13.040694,77.586057,2,533.86,23.985,82.72,1.0,Electronic_City,Hebbal
2025-10-09 07:23:01,2025-10-09 07:38:39,12.965126,77.594532,12.968024,77.630553,1,132.21,3.917,15.64,1.0,MG_Road,Indiranagar
2025-10-03 10:06:00,2025-10-03 10:10:10,12.907286,77.59324,12.931621,77.593448,1,96.86,2.706,4.18,1.0,Jayanagar,Jayanagar
2025-10-05 09:58:04,2025-10-05 10:18:12,12.892704,77.578229,12.920595,77.630451,1,177.03,6.454,20.15,1.0,Bannerghatta,Koramangala
2025-10-10 21:59:21,2025-10-10 22:39:46,13.040618,77.594139,12.976579,77.752852,1,389.81,18.611,40.43,1.0,Hebbal,Whitefield
2025-10-09 08:02:24,2025-10-09 09:05:50,12.974638,77.736579,12.984744,77.593793,1,377.85,15.512,63.45,1.0,Whitefield,MG_Road
2025-10-03 02:03:41,2025-10-03 02:36:30,12.971502,77.748816,13.040928,77.602272,1,364.06,17.654,32.83,1.0,Whitefield,Hebbal
2025-10-06 18:25:55,2025-10-06 19:41:55,12.891801,77.563414,13.076992,77.589329,1,475.76,20.783,76.01,1.0,Bannerghatta,Yelahanka
2025-10-01 13:16:24,2025-10-01 13:23:02,13.020563,77.562868,13.031153,77.604501,2,129.89,4.661,6.64,1.0,Rajajinagar,Hebbal
2025-10-06 16:43:35,2025-10-06 16:52:05,12.908186,77.579668,12.936039,77.631235,1,158.62,6.39,8.52,1.0,Jayanagar,Koramangala
2025-10-04 12:04:14,2025-10-04 12:17:58,12.931516,77.57928,13.014015,77.555724,2,213.44,9.522,13.74,1.0,Jayanagar,Rajajinagar
2025-10-04 15:43:28,2025-10-04 16:06:48,12.942544,77.614756,13.021383,77.565259,1,239.17,10.277,23.35,1.0,Koramangala,Rajajinagar
2025-10-07 16:42:28,2025-10-07 17:00:35,12.932115,77.596667,12.971307,77.635196,3,167.72,6.035,18.13,1.0,Jayanagar,Indiranagar
2025-10-03 20:18:04,2025-10-03 20:54:21,12.933353,77.63007,12.852292,77.686013,1,267.4,10.863,36.3,1.0,Koramangala,Electronic_City
2025-10-11 03:29:12,2025-10-11 03:56:17,13.036298,77.585954,12.885632,77.583625,1,341.96,16.755,27.09,1.0,Hebbal,Bannerghatta
2025-10-01 13:36:51,2025-10-01 13:50:08,12.919012,77.588375,12.98498,77.605803,1,183.54,7.575,13.28,1.0,Jayanagar,MG_Road
2025-10-03 06:52:05,2025-10-03 07:20:54,12.884201,77.576542,12.9876,77.608785,1,273.48,12.017,28.82,1.0,Bannerghatta,MG_Road
2025-10-11 09:14:47,2025-10-11 09:18:57,12.974874,77.649827,12.97012,77.641745,2,71.62,1.023,4.18,1.0,Indiranagar,Indiranagar
2025-10-02 07:01:08,2025-10-02 08:00:08,12.831851,77.662875,12.908358,77.584847,1,318.45,11.996,59.0,1.0,Electronic_City,Jayanagar
2025-10-09 15:54:27,2025-10-09 16:32:36,12.974219,77.741092,12.84029,77.673573,2,356.13,16.593,38.16,1.0,Whitefield,Electronic_City
2025-10-06 13:18:37,2025-10-06 13:35:39,12.924826,77.599414,13.005859,77.560082,1,225.07,9.968,17.04,1.0,Jayanagar,Rajajinagar
2025-10-02 01:58:23,2025-10-02 02:09:59,12.978358,77.607828,13.022021,77.56457,1,168.63,6.748,11.61,1.0,MG_Road,Rajajinagar
2025-10-08 23:32:11,2025-10-08 23:58:11,12.969603,77.646417,13.026999,77.590468,1,331.57,8.802,26.01,1.5,Indiranagar,Hebbal
2025-10-05 16:40:29,2025-10-05 17:23:11,13.042973,77.583622,12.969778,77.750068,1,410.83,19.785,42.7,1.0,Hebbal,Whitefield
2025-10-09 12:46:38,2025-10-09 13:30:00,12.840326,77.677454,12.963695,77.638501,1,330.36,14.353,43.38,1.0,Electronic_City,Indiranagar
2025-10-01 23:20:46,2025-10-01 23:22:58,13.028209,77.593252,13.041431,77.604914,1,82.4,1.938,2.21,1.0,Hebbal,Hebbal
2025-10-05 21:03:06,2025-10-05 21:47:34,13.070145,77.597729,12.98319,77.744861,4,475.62,18.643,44.48,1.2,Yelahanka,Whitefield
2025-10-09 20:51:59,2025-10-09 21:51:19,12.918506,77.579935,13.019784,77.597471,1,310.33,11.421,59.34,1.0,Jayanagar,Hebbal
2025-10-07 19:16:23,2025-10-07 19:44:34,12.97835,77.642437,13.015618,77.547889,1,258.04,11.05,28.19,1.0,Indiranagar,Rajajinagar
2025-10-05 07:17:11,2025-10-05 07:31:22,13.041797,77.601469,12.980726,77.607751,1,173.65,6.825,14.18,1.0,Hebbal,MG_Road
2025-10-02 08:00:48,2025-10-02 08:41:55,13.010697,77.549705,12.926522,77.604531,1,277.98,11.086,41.13,1.0,Rajajinagar,Koramangala
2025-10-07 11:50:19,2025-10-07 12:23:24,12.97825,77.640617,12.87979,77.575763,3,294.8,13.01,33.1,1.0,Indiranagar,Bannerghatta
2025-10-06 07:53:00,2025-10-06 07:57:21,12.926237,77.584464,12.929535,77.59093,4,68.4,0.791,4.35,1.0,Jayanagar,Jayanagar
2025-10-06 15:06:52,2025-10-06 15:36:59,13.07632,77.593356,12.92207,77.582201,2,353.1,17.194,30.12,1.0,Yelahanka,Jayanagar
2025-10-04 21:28:43,2025-10-04 21:29:43,12.97084,77.638441,12.974334,77.631234,1,64.58,0.872,1.0,1.0,Indiranagar,Indiranagar
2025-10-04 00:10:50,2025-10-04 00:29:28,12.895072,77.568385,12.974686,77.639885,1,254.44,11.765,18.64,1.0,Bannerghatta,Indiranagar
2025-10-09 21:17:27,2025-10-09 21:33:58,13.033063,77.601449,12.931115,77.57727,1,249.3,11.635,16.52,1.0,Hebbal,Jayanagar
2025-10-02 00:52:19,2025-10-02 01:04:12,13.099225,77.59693,13.02462,77.559322,3,206.45,9.242,11.88,1.0,Yelahanka,Rajajinagar
2025-10-11 20:08:20,2025-10-11 20:56:17,12.962485,77.751158,12.966845,77.635523,2,310.02,12.54,47.95,1.0,Whitefield,Indiranagar
2025-10-09 19:12:01,2025-10-09 19:45:24,13.034678,77.594316,12.927048,77.577746,2,281.61,12.102,33.39,1.0,Hebbal,Jayanagar
2025-10-02 08:44:49,2025-10-02 09:11:48,13.005769,77.551267,12.975322,77.602544,1,188.07,6.506,26.99,1.0,Rajajinagar,MG_Road
2025-10-08 07:22:27,2025-10-08 07:57:50,12.889755,77.575446,13.039678,77.594586,2,355.07,16.799,35.39,1.0,Bannerghatta,Hebbal
2025-10-05 01:55:08,2025-10-05 01:59:04,12.971293,77.641843,12.992096,77.644167,1,90.81,2.327,3.94,1.0,Indiranagar,Indiranagar
2025-10-01 07:16:07,2025-10-01 08:06:04,13.045916,77.593241,12.91877,77.599511,1,505.88,14.154,49.96,1.5,Hebbal,Jayanagar
2025-10-03 19:07:36,2025-10-03 19:47:07,12.979257,77.641271,13.034975,77.589947,1,234.17,8.325,39.53,1.0,Indiranagar,Hebbal
2025-10-02 00:04:16,2025-10-02 00:35:32,12.829933,77.665825,13.075209,77.587203,2,525.52,28.573,31.28,1.0,Electronic_City,Yelahanka
2025-10-03 14:34:31,2025-10-03 14:55:00,12.887516,77.564228,12.847443,77.654395,3,241.87,10.742,20.49,1.0,Bannerghatta,Electronic_City
2025-10-11 06:17:09,2025-10-11 06:18:09,13.092351,77.582973,13.081569,77.591278,1,73.98,1.499,1.0,1.0,Yelahanka,Yelahanka
2025-10-03 10:10:14,2025-10-03 10:23:15,13.03086,77.583268,12.972865,77.585414,2,166.34,6.453,13.03,1.0,Hebbal,MG_Road
2025-10-03 20:53:12,2025-10-03 21:06:05,12.955046,77.598997,12.92307,77.581752,1,168.48,4.017,12.9,1.3,MG_Road,Jayanagar
2025-10-01 05:04:59,2025-10-01 05:31:39,13.015381,77.55287,12.975748,77.75665,1,427.74,22.514,26.68,1.0,Rajajinagar,Whitefield
2025-10-09 15:00:01,2025-10-09 15:04:35,12.996139,77.550525,13.028734,77.552307,1,111.3,3.63,4.57,1.0,Rajajinagar,Rajajinagar
2025-10-09 17:31:04,2025-10-09 17:57:42,12.956953,77.642871,12.971407,77.752487,1,404.65,11.986,26.65,1.5,Indiranagar,Whitefield
2025-10-04 11:33:09,2025-10-04 11:59:25,13.100722,77.586473,12.970716,77.599988,1,461.05,14.53,26.28,1.5,Yelahanka,MG_Road
2025-10-02 09:55:15,2025-10-02 10:14:18,12.926457,77.593835,12.966484,77.593861,1,145.34,4.451,19.05,1.0,Jayanagar,MG_Road
2025-10-04 10:37:39,2025-10-04 11:10:18,12.971557,77.63196,13.037156,77.595444,2,223.47,8.298,32.66,1.0,Indiranagar,Hebbal
2025-10-04 21:41:14,2025-10-04 22:05:51,12.900457,77.579613,12.963762,77.65092,1,243.75,10.453,24.63,1.0,Bannerghatta,Indiranagar
2025-10-11 06:10:10,2025-10-11 06:32:41,12.969548,77.658155,12.962262,77.740869,1,218.77,8.999,22.52,1.0,Indiranagar,Whitefield
2025-10-06 03:57:20,2025-10-06 04:10:08,12.935666,77.596154,13.034485,77.587362,3,234.66,11.029,12.81,1.0,Jayanagar,Hebbal
2025-10-01 11:46:39,2025-10-01 12:29:27,12.985736,77.602727,12.836339,77.675979,3,390.39,18.412,42.81,1.0,MG_Road,Electronic_City
2025-10-07 20:40:01,2025-10-07 21:37:57,12.985176,77.750041,13.023309,77.59475,2,476.61,17.351,57.94,1.2,Whitefield,Hebbal
2025-10-01 14:44:23,2025-10-01 15:14:37,12.976329,77.749306,12.9439,77.631893,1,293.73,13.224,30.24,1.0,Whitefield,Koramangala
2025-10-08 22:31:04,2025-10-08 22:46:16,12.978904,77.608097,12.994312,77.548099,2,173.65,6.723,15.21,1.0,MG_Road,Rajajinagar
2025-10-06 15:27:40,2025-10-06 15:46:22,13.023949,77.565248,12.965735,77.639719,1,233.22,10.344,18.71,1.0,Rajajinagar,Indiranagar
